"Original","Submitted","Accepted_name","Selected_family","Selected_order","Selected_class","Synonyms"
"sotalia guianensis","Sotalia guianensis","Sotalia guianensis","Delphinidae","Cetacea","Mammalia","Sotalia brasiliensis"
"tursiops aduncus","Tursiops aduncus","Tursiops aduncus","Delphinidae","Cetacea","Mammalia","Delphinus aduncus"
"phocoena phocoena","Phocoena phocoena","Phocoena phocoena","Phocoenidae","Cetacea","Mammalia","Delphinus phocoena"
"kogia breviceps","Kogia breviceps","Kogia breviceps","Kogiidae","Cetacea","Mammalia","Kogia floweri"
"kogia breviceps","Kogia breviceps","Kogia breviceps","Kogiidae","Cetacea","Mammalia","Kogia goodei"
"kogia breviceps","Kogia breviceps","Kogia breviceps","Kogiidae","Cetacea","Mammalia","Kogia grayii"
"kogia breviceps","Kogia breviceps","Kogia breviceps","Kogiidae","Cetacea","Mammalia","Physeter breviceps"
"kogia breviceps","Kogia breviceps","Kogia breviceps","Kogiidae","Cetacea","Mammalia","Kogia goodie"
"kogia breviceps","Kogia breviceps","Kogia breviceps","Kogiidae","Cetacea","Mammalia","Euphysetes grayii"
"kogia breviceps","Kogia breviceps","Kogia breviceps","Kogiidae","Cetacea","Mammalia","Euphysetes macleayi"
"indopacetus pacificus","Indopacetus pacificus","Indopacetus pacificus","Ziphiidae","Cetacea","Mammalia","Mesoplodon pacificus"
"trichechus manatus","Trichechus manatus","Trichechus manatus","Trichechidae","Sirenia","Mammalia","Trichecus manatus"
"saguinus mystax","Saguinus mystax","Saguinus mystax","Callitrichidae","Primates","Mammalia",NA
"miopithecus talapoin","Miopithecus talapoin","Miopithecus talapoin","Cercopithecidae","Primates","Mammalia","Miopithecus capillatus"
"miopithecus talapoin","Miopithecus talapoin","Miopithecus talapoin","Cercopithecidae","Primates","Mammalia","Cercopithecus melarhinus"
"miopithecus talapoin","Miopithecus talapoin","Miopithecus talapoin","Cercopithecidae","Primates","Mammalia","Simia niger"
"miopithecus talapoin","Miopithecus talapoin","Miopithecus talapoin","Cercopithecidae","Primates","Mammalia","Cercopithecus pileatus"
"miopithecus talapoin","Miopithecus talapoin","Miopithecus talapoin","Cercopithecidae","Primates","Mammalia","Cercopithecus talapoin ansorgei"
"miopithecus talapoin","Miopithecus talapoin","Miopithecus talapoin","Cercopithecidae","Primates","Mammalia","Miopithecus talapoin pilettei"
"miopithecus talapoin","Miopithecus talapoin","Miopithecus talapoin","Cercopithecidae","Primates","Mammalia","Cercopithecus talapoin vlesschouwersi"
"pithecia monachus","Pithecia monachus","Pithecia monachus","Pitheciidae","Primates","Mammalia",NA
"gazella dorcas","Gazella dorcas","Gazella dorcas","Bovidae","Artiodactyla","Mammalia",NA
"boselaphus tragocamelus","Boselaphus tragocamelus","Boselaphus tragocamelus","Bovidae","Artiodactyla","Mammalia",NA
"gazella subgutturosa","Gazella subgutturosa","Gazella subgutturosa","Bovidae","Artiodactyla","Mammalia",NA
"sylvicapra grimmia","Sylvicapra grimmia","Sylvicapra grimmia","Bovidae","Artiodactyla","Mammalia",NA
"enhydra lutris","Enhydra lutris","Enhydra lutris","Mustelidae","Carnivora","Mammalia","Mustela lutris"
"arctocephalus forsteri","Arctocephalus forsteri","Arctocephalus forsteri","Otariidae","Carnivora","Mammalia",NA
"phocarctos hookeri","Phocarctos hookeri","Phocarctos hookeri","Otariidae","Carnivora","Mammalia","Arctocephalus hookeri"
"cystophora cristata","Cystophora cristata","Cystophora cristata","Phocidae","Carnivora","Mammalia","Phoca cristata"
"cystophora cristata","Cystophora cristata","Cystophora cristata","Phocidae","Carnivora","Mammalia","Cystophora borealis"
"cystophora cristata","Cystophora cristata","Cystophora cristata","Phocidae","Carnivora","Mammalia","Phoca mitrata"
"phoca groenlandica","Phoca groenlandica","Pagophilus groenlandicus","Phocidae","Carnivora","Mammalia","Phoca groenlandica"
"phoca groenlandica","Phoca groenlandica","Pagophilus groenlandicus","Phocidae","Carnivora","Mammalia","Pagophilus groenlandicus oceanicus"
"phoca groenlandica","Phoca groenlandica","Pagophilus groenlandicus","Phocidae","Carnivora","Mammalia","Pagophilus groenlandicus groenlandicus"
"phoca groenlandica","Phoca groenlandica","Pagophilus groenlandicus","Phocidae","Carnivora","Mammalia","Phoca albicauda"
"phoca groenlandica","Phoca groenlandica","Pagophilus groenlandicus","Phocidae","Carnivora","Mammalia","Phoca albini"
"phoca groenlandica","Phoca groenlandica","Pagophilus groenlandicus","Phocidae","Carnivora","Mammalia","Phoca leucopla"
"phoca groenlandica","Phoca groenlandica","Pagophilus groenlandicus","Phocidae","Carnivora","Mammalia","Phoca semilunaris"
"phoca groenlandica","Phoca groenlandica","Pagophilus groenlandicus","Phocidae","Carnivora","Mammalia","Phoca oceanica"
"hydrurga leptonyx","Hydrurga leptonyx","Hydrurga leptonyx","Phocidae","Carnivora","Mammalia","Phoca leptonyx"
"lobodon carcinophaga","Lobodon carcinophaga","Lobodon carcinophaga","Phocidae","Carnivora","Mammalia","Lobodon carcinophagus"
"lobodon carcinophaga","Lobodon carcinophaga","Lobodon carcinophaga","Phocidae","Carnivora","Mammalia","Phoca carcinophaga"
"tragelaphus imberbis","Tragelaphus imberbis","Tragelaphus imberbis","Bovidae","Artiodactyla","Mammalia",NA
"phacochoerus aethiopicus","Phacochoerus aethiopicus","Phacochoerus aethiopicus","Suidae","Artiodactyla","Mammalia",NA
"oreamnos americanus","Oreamnos americanus","Oreamnos americanus","Bovidae","Artiodactyla","Mammalia","Oreamnos americanus columbiae"
"oreamnos americanus","Oreamnos americanus","Oreamnos americanus","Bovidae","Artiodactyla","Mammalia","Oreamnos americanus columbianus"
"oreamnos americanus","Oreamnos americanus","Oreamnos americanus","Bovidae","Artiodactyla","Mammalia","Oreamnos americanus dorsatus"
"oreamnos americanus","Oreamnos americanus","Oreamnos americanus","Bovidae","Artiodactyla","Mammalia","Oreamnos americanus kennedyi"
"oreamnos americanus","Oreamnos americanus","Oreamnos americanus","Bovidae","Artiodactyla","Mammalia","Oreamnos americanus lanigera"
"oreamnos americanus","Oreamnos americanus","Oreamnos americanus","Bovidae","Artiodactyla","Mammalia","Oreamnos americanus missoulae"
"oreamnos americanus","Oreamnos americanus","Oreamnos americanus","Bovidae","Artiodactyla","Mammalia","Oreamnos americanus montanus"
"oreamnos americanus","Oreamnos americanus","Oreamnos americanus","Bovidae","Artiodactyla","Mammalia","Oreamnos americanus sericeus"
"oryx leucoryx","Oryx leucoryx","Oryx leucoryx","Bovidae","Artiodactyla","Mammalia","Oryx leucorix"
"rupicapra rupicapra","Rupicapra rupicapra","Rupicapra rupicapra","Bovidae","Artiodactyla","Mammalia",NA
"brachyteles arachnoides","Brachyteles arachnoides","Brachyteles arachnoides","Atelidae","Primates","Mammalia","Ateles eriodes"
"brachyteles arachnoides","Brachyteles arachnoides","Brachyteles arachnoides","Atelidae","Primates","Mammalia","Brachyteles macrotarsus"
"brachyteles arachnoides","Brachyteles arachnoides","Brachyteles arachnoides","Atelidae","Primates","Mammalia","Eriodes tuberifer"
"dama dama","Dama dama","Dama dama","Cervidae","Artiodactyla","Mammalia",NA
"antidorcas marsupialis","Antidorcas marsupialis","Antidorcas marsupialis","Bovidae","Artiodactyla","Mammalia",NA
"ourebia ourebi","Ourebia ourebi","Ourebia ourebi","Bovidae","Artiodactyla","Mammalia",NA
"potamochoerus porcus","Potamochoerus porcus","Potamochoerus porcus","Suidae","Artiodactyla","Mammalia",NA
"cercopithecus mitis","Cercopithecus mitis","Cercopithecus mitis","Cercopithecidae","Primates","Mammalia",NA
"mesocricetus auratus","Mesocricetus auratus","Mesocricetus auratus","Cricetidae","Rodentia","Mammalia",NA
"sturnira lilium","Sturnira lilium","Sturnira lilium","Phyllostomidae","Chiroptera","Mammalia",NA
"semnopithecus entellus","Semnopithecus entellus","Semnopithecus entellus","Cercopithecidae","Primates","Mammalia",NA
"desmodus rotundus","Desmodus rotundus","Desmodus rotundus","Phyllostomidae","Chiroptera","Mammalia","Phyllostoma rotundum"
"artibeus jamaicensis","Artibeus jamaicensis","Artibeus jamaicensis","Phyllostomidae","Chiroptera","Mammalia",NA
"rhogeessa parvula","Rhogeessa parvula","Rhogeessa parvula","Vespertilionidae","Chiroptera","Mammalia",NA
"pteronotus parnellii","Pteronotus parnellii","Pteronotus parnellii","Mormoopidae","Chiroptera","Mammalia","Phyllodia parnellii"
"gorilla beringei","Gorilla beringei","Gorilla beringei","Hominidae","Primates","Mammalia",NA
"damaliscus pygargus","Damaliscus pygargus","Damaliscus pygargus","Bovidae","Artiodactyla","Mammalia","Damaliscus dorcas"
"damaliscus pygargus","Damaliscus pygargus","Damaliscus pygargus","Bovidae","Artiodactyla","Mammalia","Damaliscus pygarus dorcas"
"gazella gazella","Gazella gazella","Gazella gazella","Bovidae","Artiodactyla","Mammalia",NA
"nanger granti","Nanger granti","Nanger granti","Bovidae","Artiodactyla","Mammalia","Gazella granti"
"oryx beisa","Oryx beisa","Oryx beisa","Bovidae","Artiodactyla","Mammalia",NA
"cricetomys gambianus","Cricetomys gambianus","Cricetomys gambianus","Nesomyidae","Rodentia","Mammalia","Cricetomys buchanani"
"cricetomys gambianus","Cricetomys gambianus","Cricetomys gambianus","Nesomyidae","Rodentia","Mammalia","Cricetomys gambiensis"
"cricetomys gambianus","Cricetomys gambianus","Cricetomys gambianus","Nesomyidae","Rodentia","Mammalia","Mus goliath"
"cricetomys gambianus","Cricetomys gambianus","Cricetomys gambianus","Nesomyidae","Rodentia","Mammalia","Cricetomys servorum"
"cricetomys gambianus","Cricetomys gambianus","Cricetomys gambianus","Nesomyidae","Rodentia","Mammalia","Cricetomys gambianus dichrurus"
"cricetomys gambianus","Cricetomys gambianus","Cricetomys gambianus","Nesomyidae","Rodentia","Mammalia","Cricetomys gambianus oliviae"
"myotis blythii","Myotis blythii","Myotis blythii","Vespertilionidae","Chiroptera","Mammalia",NA
"chaerephon plicatus","Chaerephon plicatus","Chaerephon plicatus","Molossidae","Chiroptera","Mammalia",NA
"philetor brachypterus","Philetor brachypterus","Philetor brachypterus","Vespertilionidae","Chiroptera","Mammalia","Vespertilio brachypterus"
"saccolaimus flaviventris","Saccolaimus flaviventris","Saccolaimus flaviventris","Emballonuridae","Chiroptera","Mammalia","Taphozous flaviventris"
"taphozous melanopogon","Taphozous melanopogon","Taphozous melanopogon","Emballonuridae","Chiroptera","Mammalia",NA
"taphozous theobaldi","Taphozous theobaldi","Taphozous theobaldi","Emballonuridae","Chiroptera","Mammalia",NA
"myotis nattereri","Myotis nattereri","Myotis nattereri","Vespertilionidae","Chiroptera","Mammalia",NA
"nycteris thebaica","Nycteris thebaica","Nycteris thebaica","Nycteridae","Chiroptera","Mammalia","Nycteris thebaicus"
"tadarida teniotis","Tadarida teniotis","Tadarida teniotis","Molossidae","Chiroptera","Mammalia","Cephalotes teniotis"
"rhinolophus ferrumequinum","Rhinolophus ferrumequinum","Rhinolophus ferrumequinum","Rhinolophidae","Chiroptera","Mammalia","Rhinolophus ferrumequinum korai"
"myotis myotis","Myotis myotis","Myotis myotis","Vespertilionidae","Chiroptera","Mammalia",NA
"barbastella barbastellus","Barbastella barbastellus","Barbastella barbastellus","Vespertilionidae","Chiroptera","Mammalia",NA
"hypsugo savii","Hypsugo savii","Hypsugo savii","Vespertilionidae","Chiroptera","Mammalia",NA
"myotis capaccinii","Myotis capaccinii","Myotis capaccinii","Vespertilionidae","Chiroptera","Mammalia","Vespertilio capaccinii"
"nyctalus noctula","Nyctalus noctula","Nyctalus noctula","Vespertilionidae","Chiroptera","Mammalia",NA
"pipistrellus kuhlii","Pipistrellus kuhlii","Pipistrellus kuhlii","Vespertilionidae","Chiroptera","Mammalia",NA
"pipistrellus nathusii","Pipistrellus nathusii","Pipistrellus nathusii","Vespertilionidae","Chiroptera","Mammalia","Vespertilio nathusii"
"plecotus auritus","Plecotus auritus","Plecotus auritus","Vespertilionidae","Chiroptera","Mammalia",NA
"plecotus austriacus","Plecotus austriacus","Plecotus austriacus","Vespertilionidae","Chiroptera","Mammalia","Plecotus austriacus austriacus"
"plecotus austriacus","Plecotus austriacus","Plecotus austriacus","Vespertilionidae","Chiroptera","Mammalia","Vespertilio auritus austriacus"
"vespertilio murinus","Vespertilio murinus","Vespertilio murinus","Vespertilionidae","Chiroptera","Mammalia",NA
"myotis dasycneme","Myotis dasycneme","Myotis dasycneme","Vespertilionidae","Chiroptera","Mammalia","Vespertilio dasycneme"
"civettictis civetta","Civettictis civetta","Civettictis civetta","Viverridae","Carnivora","Mammalia",NA
"murina leucogaster","Murina leucogaster","Murina leucogaster","Vespertilionidae","Chiroptera","Mammalia",NA
"myotis mystacinus","Myotis mystacinus","Myotis mystacinus","Vespertilionidae","Chiroptera","Mammalia",NA
"atilax paludinosus","Atilax paludinosus","Atilax paludinosus","Herpestidae","Carnivora","Mammalia",NA
"epomophorus wahlbergi","Epomophorus wahlbergi","Epomophorus wahlbergi","Pteropodidae","Chiroptera","Mammalia","Pteropus wahlbergi"
"epomops buettikoferi","Epomops buettikoferi","Epomops buettikoferi","Pteropodidae","Chiroptera","Mammalia","Epomophorus buettikoferi"
"epomops dobsonii","Epomops dobsonii","Epomops dobsonii","Pteropodidae","Chiroptera","Mammalia","Epomops dobsoni"
"epomops dobsonii","Epomops dobsonii","Epomops dobsonii","Pteropodidae","Chiroptera","Mammalia","Epomophorus dobsonii"
"nycteris gambiensis","Nycteris gambiensis","Nycteris gambiensis","Nycteridae","Chiroptera","Mammalia","Petalia gambiensis"
"hipposideros commersonii","Hipposideros commersonii","Macronycteris commersonii","Hipposideridae","Chiroptera","Mammalia","Hipposideros commersoni"
"hipposideros commersonii","Hipposideros commersonii","Macronycteris commersonii","Hipposideridae","Chiroptera","Mammalia","Rhinolophus commersonii"
"hipposideros commersonii","Hipposideros commersonii","Macronycteris commersonii","Hipposideridae","Chiroptera","Mammalia","Hipposideros commersonii"
"gerbilliscus leucogaster","Gerbilliscus leucogaster","Gerbilliscus leucogaster","Muridae","Rodentia","Mammalia","Tatera leucogaster"
"gerbilliscus leucogaster","Gerbilliscus leucogaster","Gerbilliscus leucogaster","Muridae","Rodentia","Mammalia","Gerbillus lobengulae"
"gerbilliscus leucogaster","Gerbilliscus leucogaster","Gerbilliscus leucogaster","Muridae","Rodentia","Mammalia","Tatera panja"
"gerbilliscus leucogaster","Gerbilliscus leucogaster","Gerbilliscus leucogaster","Muridae","Rodentia","Mammalia","Tatera lobengulae bechuanae"
"gerbilliscus leucogaster","Gerbilliscus leucogaster","Gerbilliscus leucogaster","Muridae","Rodentia","Mammalia","Tatera lobengulae beirensis"
"gerbilliscus leucogaster","Gerbilliscus leucogaster","Gerbilliscus leucogaster","Muridae","Rodentia","Mammalia","Tatera lobengulae limpopoensis"
"gerbilliscus leucogaster","Gerbilliscus leucogaster","Gerbilliscus leucogaster","Muridae","Rodentia","Mammalia","Tatera lobengulae littoralis"
"gerbilliscus leucogaster","Gerbilliscus leucogaster","Gerbilliscus leucogaster","Muridae","Rodentia","Mammalia","Tatera lobengulae mashonae"
"gerbilliscus leucogaster","Gerbilliscus leucogaster","Gerbilliscus leucogaster","Muridae","Rodentia","Mammalia","Tatera lobengulae mitchelli"
"gerbilliscus leucogaster","Gerbilliscus leucogaster","Gerbilliscus leucogaster","Muridae","Rodentia","Mammalia","Tatera lobengulae pestis"
"gerbilliscus leucogaster","Gerbilliscus leucogaster","Gerbilliscus leucogaster","Muridae","Rodentia","Mammalia","Tatera lobengulae pretoriae"
"gerbilliscus leucogaster","Gerbilliscus leucogaster","Gerbilliscus leucogaster","Muridae","Rodentia","Mammalia","Tatera miliaria salsa"
"gerbilliscus leucogaster","Gerbilliscus leucogaster","Gerbilliscus leucogaster","Muridae","Rodentia","Mammalia","Tatera miliaria stellae"
"gerbilliscus leucogaster","Gerbilliscus leucogaster","Gerbilliscus leucogaster","Muridae","Rodentia","Mammalia","Tatera lobengulae tzaneenensis"
"gerbilliscus leucogaster","Gerbilliscus leucogaster","Gerbilliscus leucogaster","Muridae","Rodentia","Mammalia","Tatera schinzi waterbergensis"
"gerbilliscus leucogaster","Gerbilliscus leucogaster","Gerbilliscus leucogaster","Muridae","Rodentia","Mammalia","Tatera lobengulae zuluensis"
"lophuromys sikapusi","Lophuromys sikapusi","Lophuromys sikapusi","Muridae","Rodentia","Mammalia","Lasiomys afer"
"nasua narica","Nasua narica","Nasua narica","Procyonidae","Carnivora","Mammalia",NA
"canis simensis","Canis simensis","Canis simensis","Canidae","Carnivora","Mammalia",NA
"lycalopex vetulus","Lycalopex vetulus","Lycalopex vetulus","Canidae","Carnivora","Mammalia","Pseudalopex vetulus"
"lycalopex vetulus","Lycalopex vetulus","Lycalopex vetulus","Canidae","Carnivora","Mammalia","Canis vetulus"
"speothos venaticus","Speothos venaticus","Speothos venaticus","Canidae","Carnivora","Mammalia","Cynogale venatica"
"vulpes chama","Vulpes chama","Vulpes chama","Canidae","Carnivora","Mammalia","Canis chama"
"vulpes corsac","Vulpes corsac","Vulpes corsac","Canidae","Carnivora","Mammalia","Canis corsac"
"vulpes zerda","Vulpes zerda","Vulpes zerda","Canidae","Carnivora","Mammalia","Canis zerda"
"leptailurus serval","Leptailurus serval","Leptailurus serval","Felidae","Carnivora","Mammalia","Felis serval"
"felis nigripes","Felis nigripes","Felis nigripes","Felidae","Carnivora","Mammalia",NA
"leopardus colocolo","Leopardus colocolo","Leopardus colocolo","Felidae","Carnivora","Mammalia","Oncifelis colocolo"
"suricata suricatta","Suricata suricatta","Suricata suricatta","Herpestidae","Carnivora","Mammalia",NA
"cynictis penicillata","Cynictis penicillata","Cynictis penicillata","Herpestidae","Carnivora","Mammalia",NA
"galerella pulverulenta","Galerella pulverulenta","Galerella pulverulenta","Herpestidae","Carnivora","Mammalia",NA
"galerella sanguinea","Galerella sanguinea","Galerella sanguinea","Herpestidae","Carnivora","Mammalia",NA
"herpestes edwardsi","Herpestes edwardsi","Herpestes edwardsi","Herpestidae","Carnivora","Mammalia","Herpestes edwardsii"
"urva javanica","Urva javanica","Urva javanica","Herpestidae","Carnivora","Mammalia",NA
"ichneumia albicauda","Ichneumia albicauda","Ichneumia albicauda","Herpestidae","Carnivora","Mammalia",NA
"proteles cristata","Proteles cristata","Proteles cristata","Hyaenidae","Carnivora","Mammalia","Proteles cristatus"
"mephitis mephitis","Mephitis mephitis","Mephitis mephitis","Mephitidae","Carnivora","Mammalia",NA
"spilogale putorius","Spilogale putorius","Spilogale putorius","Mephitidae","Carnivora","Mammalia",NA
"mephitis macroura","Mephitis macroura","Mephitis macroura","Mephitidae","Carnivora","Mammalia",NA
"mellivora capensis","Mellivora capensis","Mellivora capensis","Mustelidae","Carnivora","Mammalia",NA
"melogale moschata","Melogale moschata","Melogale moschata","Mustelidae","Carnivora","Mammalia",NA
"bassariscus astutus","Bassariscus astutus","Bassariscus astutus","Procyonidae","Carnivora","Mammalia",NA
"potos flavus","Potos flavus","Potos flavus","Procyonidae","Carnivora","Mammalia",NA
"procyon cancrivorus","Procyon cancrivorus","Procyon cancrivorus","Procyonidae","Carnivora","Mammalia",NA
"ursus thibetanus","Ursus thibetanus","Ursus thibetanus","Ursidae","Carnivora","Mammalia",NA
"genetta genetta","Genetta genetta","Genetta genetta","Viverridae","Carnivora","Mammalia",NA
"cynomops abrasus","Cynomops abrasus","Cynomops abrasus","Molossidae","Chiroptera","Mammalia",NA
"cynomops planirostris","Cynomops planirostris","Cynomops planirostris","Molossidae","Chiroptera","Mammalia","Molossops planirostris"
"cynomops planirostris","Cynomops planirostris","Cynomops planirostris","Molossidae","Chiroptera","Mammalia","Molossus planirostris"
"eumops auripendulus","Eumops auripendulus","Eumops auripendulus","Molossidae","Chiroptera","Mammalia",NA
"eumops bonariensis","Eumops bonariensis","Eumops bonariensis","Molossidae","Chiroptera","Mammalia","Promops bonariensis"
"eumops bonariensis","Eumops bonariensis","Eumops bonariensis","Molossidae","Chiroptera","Mammalia","Eumops bonariensis bonariensis"
"eumops perotis","Eumops perotis","Eumops perotis","Molossidae","Chiroptera","Mammalia",NA
"molossops neglectus","Molossops neglectus","Molossops neglectus","Molossidae","Chiroptera","Mammalia",NA
"molossus molossus","Molossus molossus","Molossus molossus","Molossidae","Chiroptera","Mammalia",NA
"molossus rufus","Molossus rufus","Molossus rufus","Molossidae","Chiroptera","Mammalia","Molossus ater"
"nyctinomops macrotis","Nyctinomops macrotis","Nyctinomops macrotis","Molossidae","Chiroptera","Mammalia","Nyctinomus macrotis"
"carollia perspicillata","Carollia perspicillata","Carollia perspicillata","Phyllostomidae","Chiroptera","Mammalia","Vespertilio perspicillata"
"glossophaga soricina","Glossophaga soricina","Glossophaga soricina","Phyllostomidae","Chiroptera","Mammalia",NA
"phyllostomus hastatus","Phyllostomus hastatus","Phyllostomus hastatus","Phyllostomidae","Chiroptera","Mammalia",NA
"uroderma bilobatum","Uroderma bilobatum","Uroderma bilobatum","Phyllostomidae","Chiroptera","Mammalia",NA
"anoura caudifer","Anoura caudifer","Anoura caudifer","Phyllostomidae","Chiroptera","Mammalia","Anoura caudifera"
"anoura caudifer","Anoura caudifer","Anoura caudifer","Phyllostomidae","Chiroptera","Mammalia","Glossophaga caudifer"
"anoura geoffroyi","Anoura geoffroyi","Anoura geoffroyi","Phyllostomidae","Chiroptera","Mammalia",NA
"artibeus fimbriatus","Artibeus fimbriatus","Artibeus fimbriatus","Phyllostomidae","Chiroptera","Mammalia",NA
"artibeus lituratus","Artibeus lituratus","Artibeus lituratus","Phyllostomidae","Chiroptera","Mammalia",NA
"chrotopterus auritus","Chrotopterus auritus","Chrotopterus auritus","Phyllostomidae","Chiroptera","Mammalia","Vampyrus auritus"
"artibeus phaeotis","Artibeus phaeotis","Artibeus phaeotis","Phyllostomidae","Chiroptera","Mammalia","Artibeus nanus"
"artibeus phaeotis","Artibeus phaeotis","Artibeus phaeotis","Phyllostomidae","Chiroptera","Mammalia","Dermanura phaeotis"
"artibeus phaeotis","Artibeus phaeotis","Artibeus phaeotis","Phyllostomidae","Chiroptera","Mammalia","Artibeus phaeotis phaeotis"
"artibeus phaeotis","Artibeus phaeotis","Artibeus phaeotis","Phyllostomidae","Chiroptera","Mammalia","Artibeus phaeotis nanus"
"artibeus phaeotis","Artibeus phaeotis","Artibeus phaeotis","Phyllostomidae","Chiroptera","Mammalia","Artibeus phaeotis palatinus"
"artibeus phaeotis","Artibeus phaeotis","Artibeus phaeotis","Phyllostomidae","Chiroptera","Mammalia","Artibeus phaeotis ravus"
"diaemus youngi","Diaemus youngi","Diaemus youngi","Phyllostomidae","Chiroptera","Mammalia","Desmodus youngi"
"diphylla ecaudata","Diphylla ecaudata","Diphylla ecaudata","Phyllostomidae","Chiroptera","Mammalia",NA
"glossophaga morenoi","Glossophaga morenoi","Glossophaga morenoi","Phyllostomidae","Chiroptera","Mammalia",NA
"leptonycteris curasoae","Leptonycteris curasoae","Leptonycteris curasoae","Phyllostomidae","Chiroptera","Mammalia",NA
"leptonycteris nivalis","Leptonycteris nivalis","Leptonycteris nivalis","Phyllostomidae","Chiroptera","Mammalia","Ischnoglossa nivalis"
"lonchorhina aurita","Lonchorhina aurita","Lonchorhina aurita","Phyllostomidae","Chiroptera","Mammalia",NA
"lophostoma brasiliense","Lophostoma brasiliense","Lophostoma brasiliense","Phyllostomidae","Chiroptera","Mammalia","Tonatia brasiliense"
"macrotus californicus","Macrotus californicus","Macrotus californicus","Phyllostomidae","Chiroptera","Mammalia",NA
"micronycteris megalotis","Micronycteris megalotis","Micronycteris megalotis","Phyllostomidae","Chiroptera","Mammalia","Phyllophora megalotis"
"platyrrhinus lineatus","Platyrrhinus lineatus","Platyrrhinus lineatus","Phyllostomidae","Chiroptera","Mammalia",NA
"trachops cirrhosus","Trachops cirrhosus","Trachops cirrhosus","Phyllostomidae","Chiroptera","Mammalia",NA
"rhinolophus pusillus","Rhinolophus pusillus","Rhinolophus pusillus","Rhinolophidae","Chiroptera","Mammalia",NA
"antrozous pallidus","Antrozous pallidus","Antrozous pallidus","Vespertilionidae","Chiroptera","Mammalia",NA
"corynorhinus townsendii","Corynorhinus townsendii","Corynorhinus townsendii","Vespertilionidae","Chiroptera","Mammalia",NA
"eptesicus brasiliensis","Eptesicus brasiliensis","Eptesicus brasiliensis","Vespertilionidae","Chiroptera","Mammalia",NA
"eptesicus diminutus","Eptesicus diminutus","Eptesicus diminutus","Vespertilionidae","Chiroptera","Mammalia",NA
"eptesicus furinalis","Eptesicus furinalis","Eptesicus furinalis","Vespertilionidae","Chiroptera","Mammalia",NA
"eptesicus fuscus","Eptesicus fuscus","Eptesicus fuscus","Vespertilionidae","Chiroptera","Mammalia",NA
"euderma maculatum","Euderma maculatum","Euderma maculatum","Vespertilionidae","Chiroptera","Mammalia","Histiotus maculatus"
"histiotus macrotus","Histiotus macrotus","Histiotus macrotus","Vespertilionidae","Chiroptera","Mammalia","Nycticeius macrotus"
"histiotus montanus","Histiotus montanus","Histiotus montanus","Vespertilionidae","Chiroptera","Mammalia",NA
"histiotus velatus","Histiotus velatus","Histiotus velatus","Vespertilionidae","Chiroptera","Mammalia","Plecotus velatus"
"lasionycteris noctivagans","Lasionycteris noctivagans","Lasionycteris noctivagans","Vespertilionidae","Chiroptera","Mammalia","Vespertilio noctivagans"
"lasiurus blossevillii","Lasiurus blossevillii","Lasiurus blossevillii","Vespertilionidae","Chiroptera","Mammalia",NA
"lasiurus borealis","Lasiurus borealis","Lasiurus borealis","Vespertilionidae","Chiroptera","Mammalia","Vespertilio borealis"
"aeorestes cinereus","Aeorestes cinereus","Aeorestes cinereus","Vespertilionidae","Chiroptera","Mammalia",NA
"dasypterus ega","Dasypterus ega","Dasypterus ega","Vespertilionidae","Chiroptera","Mammalia",NA
"aeorestes egregius","Aeorestes egregius","Aeorestes egregius","Vespertilionidae","Chiroptera","Mammalia",NA
"dasypterus intermedius","Dasypterus intermedius","Dasypterus intermedius","Vespertilionidae","Chiroptera","Mammalia",NA
"lasiurus seminolus","Lasiurus seminolus","Lasiurus seminolus","Vespertilionidae","Chiroptera","Mammalia","Atalpha borealis seminola"
"dasypterus xanthinus","Dasypterus xanthinus","Dasypterus xanthinus","Vespertilionidae","Chiroptera","Mammalia",NA
"myotis albescens","Myotis albescens","Myotis albescens","Vespertilionidae","Chiroptera","Mammalia","Vespertilio albescens"
"myotis austroriparius","Myotis austroriparius","Myotis austroriparius","Vespertilionidae","Chiroptera","Mammalia","Vespertilio lucifugus austroriparius"
"myotis californicus","Myotis californicus","Myotis californicus","Vespertilionidae","Chiroptera","Mammalia",NA
"myotis chiloensis","Myotis chiloensis","Myotis chiloensis","Vespertilionidae","Chiroptera","Mammalia","Vespertilio chiloensis"
"myotis evotis","Myotis evotis","Myotis evotis","Vespertilionidae","Chiroptera","Mammalia",NA
"myotis leibii","Myotis leibii","Myotis leibii","Vespertilionidae","Chiroptera","Mammalia","Vespertilio leibii"
"myotis levis","Myotis levis","Myotis levis","Vespertilionidae","Chiroptera","Mammalia",NA
"myotis lucifugus","Myotis lucifugus","Myotis lucifugus","Vespertilionidae","Chiroptera","Mammalia",NA
"myotis nigricans","Myotis nigricans","Myotis nigricans","Vespertilionidae","Chiroptera","Mammalia",NA
"myotis riparius","Myotis riparius","Myotis riparius","Vespertilionidae","Chiroptera","Mammalia","Myotis simus riparius"
"myotis septentrionalis","Myotis septentrionalis","Myotis septentrionalis","Vespertilionidae","Chiroptera","Mammalia","Vespertilio gryphus septentrionalis"
"myotis thysanodes","Myotis thysanodes","Myotis thysanodes","Vespertilionidae","Chiroptera","Mammalia",NA
"myotis velifer","Myotis velifer","Myotis velifer","Vespertilionidae","Chiroptera","Mammalia",NA
"myotis volans","Myotis volans","Myotis volans","Vespertilionidae","Chiroptera","Mammalia",NA
